id,temp_ambiente,umidade,carga_termica,setpoint,temp_fria,erro,peltier_pwm,fan_pwm,potencia_estimada,modo_operacao,estavel,temp_fria_prox
1152,19.3,62.35,19.46,10.6,4.34,6.26,94.01,100.0,27.75,cooling,0,4.4
1153,22.6,61.53,20.11,11.64,2.71,8.92,100.0,100.0,33.69,cooling,0,2.59
1154,21.11,51.73,19.53,11.19,-0.11,11.3,100.0,100.0,29.77,cooling,0,-0.52
1155,27.57,59.25,28.85,11.26,11.59,-0.33,70.15,82.92,23.95,hold,1,11.01
1156,26.19,60.91,27.24,10.16,-5.82,15.98,100.0,100.0,33.51,cooling,0,-5.65
1157,22.49,58.16,23.69,9.41,13.98,-4.57,37.87,54.91,10.89,heating,0,13.54
1158,28.9,41.99,19.26,11.63,9.1,2.53,86.75,100.0,25.24,cooling,0,9.41
1159,26.13,59.34,25.16,9.61,19.73,-10.12,37.33,54.91,11.65,heating,0,19.54
1160,23.28,75.18,15.48,10.04,4.29,5.75,93.82,100.0,26.97,cooling,0,4.34
1161,18.54,55.32,25.46,9.66,8.29,1.37,83.21,96.06,26.21,hold,0,7.61
1162,28.98,52.48,29.71,10.14,19.62,-9.48,37.33,54.91,11.79,heating,0,19.47
1163,20.96,60.98,17.31,9.76,21.86,-12.09,37.33,56.03,12.92,heating,0,22.08
1164,20.4,60.51,15.67,8.06,4.21,3.85,88.41,100.0,30.32,cooling,0,4.75
1165,26.22,67.31,33.84,11.42,11.58,-0.17,82.56,95.24,27.4,hold,0,11.83
1166,29.31,48.39,21.05,9.66,12.55,-2.89,52.52,69.47,17.74,heating,0,12.8
1167,27.01,63.75,31.25,10.24,13.22,-2.99,63.79,77.63,16.2,heating,0,13.16
1168,25.22,62.66,23.72,8.43,7.78,0.64,72.92,90.59,23.76,hold,0,7.15
1169,,,,7.88,20.99,-13.1,37.33,59.91,15.64,heating,0,20.85
1170,25.85,60.71,27.18,8.86,-6.13,14.98,100.0,100.0,24.98,cooling,0,-6.94
1171,25.64,66.05,19.46,10.7,6.43,4.27,92.94,100.0,30.26,cooling,0,6.07
1172,,,,8.27,13.86,-5.59,37.33,54.91,11.88,heating,0,13.92
1173,24.22,49.28,22.39,11.52,13.94,-2.42,53.31,67.97,15.29,heating,0,12.63
1174,23.85,64.43,16.91,8.73,21.6,-12.86,37.33,54.91,13.8,heating,0,21.29
1175,22.35,57.6,26.59,8.69,20.27,-11.58,37.33,54.91,15.62,heating,0,20.15
1176,23.38,58.66,23.08,8.6,7.59,1.01,62.7,85.09,21.36,hold,0,7.24
1177,20.3,58.67,23.7,7.93,21.14,-13.22,37.33,54.91,11.46,heating,0,20.93
1178,23.78,56.94,17.55,10.97,3.92,7.05,100.0,100.0,29.11,cooling,0,2.65
1179,,,,11.39,17.99,-6.6,37.33,54.91,12.49,heating,0,17.3
1180,21.58,57.45,29.74,10.34,25.51,-15.17,37.33,54.91,13.95,heating,0,25.58
1181,24.38,49.46,30.25,8.63,20.42,-11.79,37.33,55.76,11.42,heating,0,20.12
1182,27.02,55.06,22.84,9.02,10.93,-1.92,66.49,79.91,20.37,hold,0,10.76
1183,25.99,59.48,14.52,9.78,7.19,2.59,85.14,92.61,32.19,cooling,0,6.44
1184,20.57,67.59,36.03,11.71,-3.04,14.75,100.0,100.0,33.16,cooling,0,-3.56
1185,21.83,62.76,24.26,8.86,12.69,-3.82,50.13,65.18,18.34,heating,0,11.22
1186,26.04,51.53,20.25,10.81,0.49,10.32,100.0,100.0,28.08,cooling,0,0.43
1187,21.85,77.29,27.05,9.64,3.25,6.39,99.87,100.0,29.55,cooling,0,3.53
1188,23.5,60.14,31.44,9.07,-0.15,9.22,100.0,100.0,31.15,cooling,0,-1.21
1189,25.19,67.95,24.49,9.7,6.09,3.61,91.1,100.0,26.33,cooling,0,5.09
1190,21.88,56.93,32.09,8.16,9.79,-1.63,61.1,72.6,22.53,hold,0,9.64
1191,24.22,62.22,30.94,11.08,12.37,-1.29,63.72,79.32,22.94,hold,0,12.71
1192,21.08,64.58,18.33,8.85,4.9,3.95,95.21,100.0,28.5,cooling,0,4.27
1193,22.68,67.5,20.69,10.79,19.17,-8.39,37.33,54.91,15.77,heating,0,18.25
1194,24.69,66.26,30.21,8.14,8.25,-0.11,69.55,86.89,21.86,hold,1,7.78
1195,20.52,64.83,8.78,11.71,3.29,8.41,100.0,100.0,36.18,cooling,0,2.12
1196,24.95,55.67,23.75,8.65,11.96,-3.32,55.56,70.69,17.96,heating,0,11.33
1197,23.95,53.69,16.26,11.42,26.82,-15.4,37.33,54.91,13.35,heating,0,26.24
1198,25.19,60.67,21.84,11.12,12.9,-1.77,65.65,79.2,23.49,hold,0,12.02
1199,24.48,65.3,22.87,11.76,6.93,4.83,91.27,98.98,30.94,cooling,0,5.98
1200,26.96,56.38,22.53,9.79,-3.03,12.82,100.0,100.0,32.02,cooling,0,-3.39
1201,24.26,66.32,21.39,10.79,8.15,2.64,87.16,100.0,26.87,cooling,0,7.71
1202,23.05,69.31,18.21,9.36,12.04,-2.68,57.87,73.43,19.39,heating,0,10.97
1203,24.26,51.03,38.0,8.61,6.72,1.89,74.94,91.46,21.85,hold,0,6.52
1204,25.17,51.64,35.53,9.65,-4.21,13.86,100.0,100.0,31.3,cooling,0,-4.81
1205,24.1,57.02,17.83,8.54,2.76,5.78,90.4,100.0,25.9,cooling,0,2.64
1206,24.08,60.47,33.86,11.82,22.47,-10.65,37.33,54.91,10.15,heating,0,22.52
1207,22.46,54.05,22.29,8.26,22.29,-14.03,37.33,54.91,12.3,heating,0,21.65
1208,22.54,68.54,25.37,10.24,2.45,7.79,100.0,100.0,33.52,cooling,0,2.16
1209,20.93,61.37,24.25,10.39,15.78,-5.39,37.33,54.91,14.05,heating,0,15.09
1210,,,,10.03,-0.05,10.08,100.0,100.0,30.84,cooling,0,0.17
1211,21.28,47.01,30.37,10.53,22.04,-11.5,37.33,54.91,15.69,heating,0,21.25
1212,22.48,47.94,25.36,8.34,12.13,-3.79,49.22,62.24,14.63,heating,0,12.02
1213,22.42,60.27,21.84,10.1,18.15,-8.05,37.33,54.91,10.15,heating,0,17.77
1214,25.94,41.64,17.0,9.02,-4.63,13.66,100.0,100.0,26.64,cooling,0,-5.53
1215,23.35,65.92,19.4,11.65,15.82,-4.17,44.61,61.85,12.02,heating,0,15.98
1216,26.71,56.88,15.03,10.93,9.96,0.97,70.77,88.47,23.86,hold,0,9.28
1217,22.52,83.14,24.69,11.78,17.31,-5.53,45.58,62.66,13.4,heating,0,16.11
1218,24.6,75.92,17.63,8.02,17.85,-9.83,37.33,54.91,13.12,heating,0,16.17
1219,22.17,56.7,23.07,9.02,10.59,-1.58,59.2,77.78,22.05,hold,0,9.79
1220,28.67,57.28,32.62,8.66,4.89,3.76,100.0,100.0,28.8,cooling,0,5.06
1221,21.4,65.79,31.62,7.91,16.7,-8.78,37.33,54.91,13.16,heating,0,17.05
1222,24.67,71.25,24.43,8.84,9.52,-0.67,72.38,88.09,23.79,hold,0,8.74
1223,25.37,45.45,24.11,10.6,2.57,8.03,100.0,100.0,29.28,cooling,0,1.84
1224,24.89,44.31,35.6,8.8,2.16,6.64,100.0,100.0,33.71,cooling,0,1.38
1225,23.59,53.3,27.66,9.92,-2.6,12.52,100.0,100.0,30.42,cooling,0,-3.74
1226,23.71,62.6,22.71,11.44,5.67,5.77,100.0,100.0,30.23,cooling,0,4.55
1227,24.09,61.94,16.29,10.66,19.46,-8.8,37.33,54.91,16.42,heating,0,19.67
1228,23.67,66.36,26.92,9.46,11.55,-2.09,69.47,81.6,22.89,heating,0,11.35
1229,26.09,48.84,29.46,9.37,5.5,3.87,86.39,99.19,28.77,cooling,0,5.18
1230,28.81,40.22,20.93,9.7,16.91,-7.21,37.33,54.91,14.91,heating,0,16.11
1231,22.77,64.72,26.32,8.58,2.91,5.67,99.57,100.0,29.57,cooling,0,2.36
1232,21.0,51.71,22.5,10.42,10.85,-0.43,62.26,78.89,22.18,hold,0,9.27
1233,23.8,42.52,23.55,9.33,8.49,0.84,72.77,89.81,21.83,hold,0,8.49
1234,29.61,59.22,10.09,11.3,16.69,-5.4,43.83,65.97,13.06,heating,0,16.64
1235,22.24,64.22,23.32,10.91,-3.46,14.37,100.0,100.0,30.46,cooling,0,-4.61
1236,27.56,57.16,30.28,10.32,2.76,7.56,100.0,100.0,29.76,cooling,0,3.07
1237,27.65,54.57,20.93,9.33,-3.98,13.31,100.0,100.0,32.64,cooling,0,-5.24
1238,22.78,56.87,24.93,8.71,7.81,0.9,80.41,96.3,25.66,hold,0,7.57
1239,25.23,55.24,20.21,10.99,20.39,-9.4,37.33,54.91,11.22,heating,0,20.39
1240,27.54,47.69,26.72,9.83,5.71,4.12,90.52,100.0,29.5,cooling,0,4.62
1241,23.16,52.58,23.36,8.77,5.66,3.11,81.22,98.57,24.82,cooling,0,5.18
1242,23.55,62.12,19.13,8.65,17.48,-8.83,37.33,54.91,11.54,heating,0,16.41
1243,22.72,60.58,32.4,8.53,19.17,-10.63,37.33,54.91,12.3,heating,0,17.44
1244,21.78,59.4,30.04,10.99,9.27,1.72,69.68,86.35,22.83,hold,0,8.29
1245,22.57,50.42,21.09,8.79,15.88,-7.09,37.33,54.91,12.98,heating,0,15.34
1246,21.32,56.7,27.53,9.99,0.82,9.17,100.0,100.0,30.27,cooling,0,0.55
1247,24.06,41.29,27.76,9.69,21.81,-12.13,37.33,54.91,13.89,heating,0,21.52
1248,22.31,59.48,28.37,10.2,28.4,-18.2,37.33,54.91,11.75,heating,0,27.95
1249,24.5,69.13,14.73,11.4,14.49,-3.09,58.48,77.0,17.23,heating,0,13.59
1250,20.6,46.72,30.5,11.36,-7.79,19.15,100.0,100.0,28.06,cooling,0,-8.49
1251,24.71,53.58,21.29,9.68,5.26,4.43,92.97,100.0,30.86,cooling,0,4.25
1252,25.81,60.64,22.53,7.93,15.27,-7.34,40.61,56.85,13.21,heating,0,14.46
1253,19.64,67.77,40.03,9.58,6.43,3.16,82.74,94.89,26.24,cooling,0,5.57
1254,24.81,54.64,26.38,10.31,20.91,-10.6,37.33,54.91,14.29,heating,0,20.65
1255,26.67,52.76,22.36,10.11,15.06,-4.95,49.0,61.27,14.75,heating,0,14.51
1256,21.35,42.9,11.74,10.49,3.99,6.5,95.89,100.0,27.02,cooling,0,3.22
1257,27.64,58.9,32.74,8.49,10.31,-1.82,76.4,87.98,24.06,hold,0,10.24
1258,24.9,73.86,16.76,10.47,2.39,8.08,100.0,100.0,31.62,cooling,0,1.59
1259,22.45,60.24,18.76,8.6,8.47,0.14,71.39,82.71,21.89,hold,1,7.37
1260,23.87,57.93,22.68,10.89,5.29,5.6,100.0,100.0,33.95,cooling,0,4.94
1261,25.21,60.59,32.89,9.23,20.07,-10.84,37.33,57.1,10.15,heating,0,19.94
1262,24.16,58.01,29.14,10.72,28.12,-17.4,37.33,54.91,14.44,heating,0,27.83
1263,25.16,51.82,23.7,8.06,-2.21,10.27,100.0,100.0,32.58,cooling,0,-2.35
1264,21.98,64.46,26.42,9.51,-6.41,15.92,100.0,100.0,31.91,cooling,0,-6.62
1265,24.36,59.84,21.11,10.7,7.93,2.77,81.07,98.79,18.65,cooling,0,7.47
1266,20.91,58.24,25.44,8.78,-2.95,11.73,100.0,100.0,33.57,cooling,0,-2.28
1267,23.75,50.57,25.05,11.07,10.43,0.64,75.43,92.81,21.58,hold,0,9.29
1268,22.02,68.16,30.28,10.41,16.43,-6.03,45.97,58.35,13.77,heating,0,15.79
1269,22.39,63.23,30.27,10.23,22.8,-12.57,37.33,54.91,11.86,heating,0,22.91
1270,26.68,53.83,27.5,9.29,11.75,-2.46,50.76,68.04,17.04,heating,0,11.61
1271,26.37,65.83,22.5,9.81,8.38,1.43,82.44,100.0,27.01,hold,0,8.29
1272,25.32,54.26,28.95,10.27,-6.89,17.16,100.0,100.0,32.79,cooling,0,-7.16
1273,21.61,52.06,24.08,9.77,10.25,-0.48,72.07,83.92,24.25,hold,1,10.45
1274,23.3,52.24,18.3,10.68,10.64,0.04,69.37,83.03,22.32,hold,1,9.7
1275,26.63,44.43,22.26,9.61,15.49,-5.88,45.82,61.29,15.58,heating,0,15.93
1276,24.3,61.74,25.11,8.68,3.97,4.71,100.0,100.0,28.82,cooling,0,3.96
1277,29.05,43.96,29.94,8.73,6.31,2.42,82.67,100.0,24.3,cooling,0,5.33
1278,24.85,48.62,23.55,7.89,-2.61,10.5,100.0,100.0,32.79,cooling,0,-2.74
1279,24.41,42.08,17.56,9.08,-9.56,18.64,100.0,100.0,32.67,cooling,0,-9.9
1280,23.32,57.44,24.95,10.88,0.55,10.33,100.0,100.0,32.45,cooling,0,-0.3
1281,24.28,56.94,25.28,11.06,-3.4,14.46,100.0,100.0,29.97,cooling,0,-4.79
1282,23.66,55.58,25.71,8.68,12.91,-4.22,49.72,60.53,17.74,heating,0,12.12
1283,25.53,50.05,29.99,11.73,5.6,6.13,100.0,100.0,28.68,cooling,0,5.35
1284,26.08,49.05,30.57,9.89,5.43,4.46,99.98,100.0,33.15,cooling,0,5.25
1285,22.28,61.68,21.15,11.56,1.61,9.94,100.0,100.0,30.48,cooling,0,0.92
1286,21.09,53.85,21.02,10.71,-17.61,28.32,100.0,100.0,34.37,cooling,0,-17.43
1287,19.99,60.54,18.55,10.77,22.93,-12.15,37.33,54.91,10.15,heating,0,22.97
1288,25.1,51.27,28.7,8.21,1.48,6.73,100.0,100.0,34.53,cooling,0,1.03
1289,21.58,59.5,33.08,8.75,6.5,2.25,84.78,99.98,25.71,cooling,0,5.6
1290,19.3,68.16,22.78,7.91,-2.41,10.31,100.0,100.0,30.24,cooling,0,-2.75
1291,24.84,62.63,23.21,10.75,18.34,-7.59,37.33,54.91,12.59,heating,0,18.34
1292,29.42,54.92,33.19,9.25,11.26,-2.0,56.11,71.41,16.44,heating,0,11.4
1293,23.98,60.09,27.57,11.03,2.96,8.07,100.0,100.0,30.86,cooling,0,2.82
1294,25.82,56.24,27.17,9.23,6.68,2.56,72.71,88.57,21.34,cooling,0,5.65
1295,24.17,58.16,17.67,11.16,24.38,-13.21,37.33,54.91,10.8,heating,0,23.75
1296,23.77,55.59,28.58,8.4,9.41,-1.01,60.96,78.77,20.26,hold,0,8.13
1297,25.99,56.83,19.19,8.57,8.48,0.09,83.58,100.0,24.27,hold,1,8.36
1298,23.36,59.74,18.0,9.24,1.98,7.26,100.0,100.0,29.46,cooling,0,1.3
1299,24.57,50.43,22.59,9.51,-6.17,15.68,100.0,100.0,28.25,cooling,0,-6.34
1300,24.69,50.26,21.2,9.27,8.66,0.61,65.21,78.53,19.55,hold,0,7.59
1301,22.53,47.38,23.33,10.94,12.81,-1.87,57.98,76.21,21.02,hold,0,13.13
1302,26.15,45.75,16.2,8.26,19.43,-11.17,37.33,54.91,10.51,heating,0,18.6
1303,23.61,48.7,30.22,9.28,-9.19,18.48,100.0,100.0,29.54,cooling,0,-9.15
1304,22.34,59.33,31.21,11.24,0.41,10.83,100.0,100.0,31.39,cooling,0,-0.09
1305,25.16,51.21,13.25,8.14,5.06,3.07,84.28,98.92,25.54,cooling,0,4.53
1306,22.03,62.07,30.33,11.66,10.0,1.66,77.12,89.54,28.59,hold,0,9.33
1307,24.05,58.37,19.89,11.83,8.79,3.05,94.5,100.0,29.03,cooling,0,7.83
1308,23.97,42.9,29.62,8.23,8.99,-0.76,68.07,86.03,22.09,hold,0,9.26
1309,26.36,63.16,24.22,9.04,13.52,-4.48,50.01,63.68,17.89,heating,0,13.28
1310,25.02,64.36,24.79,9.37,2.31,7.06,100.0,100.0,32.85,cooling,0,1.13
1311,23.94,50.43,23.54,10.99,18.02,-7.03,37.93,55.15,12.85,heating,0,17.56
1312,25.77,61.34,31.7,10.27,13.74,-3.47,52.23,66.34,16.35,heating,0,13.52
1313,27.02,51.49,17.38,10.46,7.3,3.16,84.22,100.0,30.31,cooling,0,7.3
1314,25.21,58.85,28.17,10.92,23.72,-12.8,37.33,54.91,12.0,heating,0,23.07
1315,24.01,48.34,31.05,8.34,23.34,-14.99,37.33,56.86,11.32,heating,0,22.71
1316,21.13,44.26,28.8,11.22,18.01,-6.79,41.7,58.0,12.22,heating,0,17.66
1317,21.67,55.14,38.2,10.71,-15.78,26.49,100.0,100.0,27.55,cooling,0,-15.59
1318,23.32,57.14,21.53,10.19,23.53,-13.34,37.33,54.91,13.84,heating,0,22.47
1319,22.66,55.03,30.21,11.45,16.83,-5.38,42.13,56.87,10.15,heating,0,16.77
1320,23.58,48.96,24.0,10.69,27.18,-16.5,37.33,54.91,12.19,heating,0,26.51
1321,24.11,55.01,31.82,8.68,20.61,-11.93,37.33,54.91,11.79,heating,0,20.14
1322,25.14,60.18,24.58,9.6,23.52,-13.93,37.33,54.91,16.68,heating,0,24.18
1323,23.84,57.75,22.35,9.86,17.54,-7.69,38.27,54.91,10.15,heating,0,17.19
1324,25.05,59.51,32.25,8.09,21.56,-13.47,37.33,54.91,10.4,heating,0,21.64
1325,24.13,52.93,21.75,11.71,27.08,-15.37,37.33,56.25,11.93,heating,0,27.01
1326,19.68,67.15,16.37,8.39,11.88,-3.49,45.29,56.61,14.19,heating,0,10.99
1327,21.94,49.02,21.6,10.67,-3.41,14.09,100.0,100.0,29.9,cooling,0,-4.83
1328,23.68,61.86,28.24,9.91,7.4,2.5,81.31,95.93,25.23,cooling,0,7.32
1329,21.35,67.22,32.75,7.97,13.36,-5.39,38.9,54.91,10.15,heating,0,12.59
1330,25.3,61.81,25.27,11.59,10.67,0.92,74.69,91.97,24.12,hold,0,9.38
1331,27.33,56.54,32.32,11.29,-0.63,11.92,100.0,100.0,26.36,cooling,0,-0.56
1332,26.65,54.02,16.69,9.98,-3.92,13.89,100.0,100.0,30.95,cooling,0,-4.81
1333,23.52,66.1,22.03,8.79,3.69,5.1,96.09,100.0,28.63,cooling,0,2.74
1334,27.24,47.11,22.93,8.36,16.94,-8.58,37.33,54.91,14.23,heating,0,17.76
1335,24.31,50.61,23.95,9.33,23.54,-14.21,37.33,54.91,15.71,heating,0,22.35
1336,23.26,55.03,25.11,8.9,17.87,-8.97,37.33,54.91,11.54,heating,0,16.97
1337,22.65,67.65,28.65,9.91,19.07,-9.16,37.33,54.91,14.98,heating,0,18.54
1338,23.33,61.03,22.02,11.75,9.34,2.42,83.36,100.0,25.38,cooling,0,8.67
1339,23.14,50.63,25.43,10.18,-4.86,15.05,100.0,100.0,29.07,cooling,0,-5.75
1340,24.36,55.7,24.36,11.45,6.14,5.31,98.54,100.0,34.05,cooling,0,4.94
1341,24.34,53.36,19.21,10.49,7.82,2.67,91.88,100.0,29.61,cooling,0,7.98
1342,24.0,52.62,23.96,9.78,5.78,4.0,94.58,100.0,29.38,cooling,0,5.33
1343,24.94,65.66,23.78,11.31,10.5,0.81,76.78,84.83,25.41,hold,0,10.31
1344,26.59,47.51,23.66,9.76,13.8,-4.04,53.43,70.3,17.58,heating,0,13.46
1345,26.06,70.52,24.81,11.36,17.32,-5.96,47.39,61.48,15.08,heating,0,17.17
1346,20.75,64.49,25.06,9.04,7.65,1.39,82.33,96.68,23.05,hold,0,7.56
1347,18.42,66.52,22.1,8.39,-6.25,14.63,100.0,100.0,30.46,cooling,0,-7.25
1348,26.03,54.53,32.05,11.31,5.9,5.41,100.0,100.0,32.25,cooling,0,5.44
1349,21.01,56.94,17.79,10.23,10.4,-0.17,63.73,76.47,19.87,hold,0,10.33
1350,23.5,47.04,20.41,11.44,20.49,-9.04,37.33,56.76,14.0,heating,0,20.94
1351,21.44,54.05,40.85,11.64,5.18,6.46,100.0,100.0,31.77,cooling,0,5.47
1352,20.06,61.91,18.56,8.09,14.41,-6.33,38.71,55.04,10.86,heating,0,14.17
1353,25.17,68.11,16.71,9.88,12.51,-2.63,54.15,71.08,14.61,heating,0,12.79
1354,25.64,49.55,28.91,9.38,10.41,-1.03,68.99,81.71,21.38,hold,0,8.69
1355,22.73,55.28,12.49,10.39,17.99,-7.6,37.33,54.91,11.15,heating,0,18.48
1356,18.34,56.93,23.25,11.06,4.38,6.68,100.0,100.0,31.67,cooling,0,3.3
1357,22.8,47.32,37.15,9.0,5.11,3.89,87.0,99.03,25.67,cooling,0,4.48
1358,24.84,62.67,15.6,10.11,9.93,0.18,62.72,75.9,18.58,hold,0,9.82
1359,20.77,52.51,13.05,10.72,4.56,6.16,100.0,100.0,33.11,cooling,0,3.8
1360,24.39,56.59,15.86,8.41,14.37,-5.96,37.33,54.91,12.5,heating,0,14.3
1361,23.96,54.61,29.87,11.14,3.93,7.21,100.0,100.0,29.59,cooling,0,4.13
1362,25.25,52.01,31.19,10.31,11.96,-1.66,66.25,86.49,20.91,hold,0,11.38
1363,24.25,58.05,21.63,11.69,9.17,2.51,85.8,99.21,29.5,cooling,0,8.07
1364,21.87,56.44,28.61,9.23,11.87,-2.63,51.3,65.09,16.98,heating,0,12.46
1365,26.6,55.23,32.74,8.3,6.1,2.21,84.44,100.0,27.52,cooling,0,5.93
1366,23.64,52.48,35.06,9.91,7.13,2.78,85.33,100.0,25.09,cooling,0,7.57
1367,,,,8.21,10.85,-2.64,68.49,89.37,23.6,heating,0,10.86
1368,21.96,70.87,11.18,11.77,11.76,0.01,72.07,82.09,27.26,hold,0,10.58
1369,23.02,59.18,19.83,8.03,9.99,-1.97,59.45,76.93,17.25,hold,0,9.98
1370,22.06,65.79,22.13,10.9,24.61,-13.71,37.33,54.91,10.15,heating,0,23.69
1371,23.61,47.37,23.11,9.98,1.56,8.42,100.0,100.0,31.35,cooling,0,1.0
1372,27.72,59.32,23.52,9.35,9.48,-0.13,65.23,82.59,22.32,hold,0,9.16
1373,21.0,49.63,31.15,8.13,-3.42,11.56,100.0,100.0,30.82,cooling,0,-4.74
1374,20.47,46.7,32.06,10.37,13.21,-2.84,55.89,66.74,15.66,heating,0,12.39
1375,27.2,52.39,23.62,10.22,0.49,9.73,100.0,100.0,30.78,cooling,0,1.13
1376,23.53,67.3,31.04,9.0,7.65,1.35,84.31,94.64,27.49,hold,0,7.24
1377,22.53,65.43,26.71,11.53,6.85,4.68,81.61,93.2,24.67,cooling,0,6.26
1378,26.26,59.98,25.0,9.09,12.43,-3.34,59.7,73.91,20.12,heating,0,13.02
1379,22.67,46.27,29.91,9.68,5.3,4.37,92.15,100.0,30.97,cooling,0,4.53
1380,27.97,56.58,25.04,10.06,4.94,5.12,97.75,100.0,30.81,cooling,0,4.38
1381,25.47,60.43,36.64,8.27,22.31,-14.03,37.33,54.91,12.14,heating,0,22.49
1382,22.93,59.46,16.22,11.62,12.46,-0.85,62.0,81.29,21.26,hold,0,11.85
1383,28.69,43.87,21.61,9.38,5.23,4.14,93.16,100.0,27.23,cooling,0,4.4
1384,22.67,51.23,23.88,8.19,7.89,0.31,83.47,94.93,24.13,hold,1,6.22
1385,25.61,57.61,27.19,9.43,24.1,-14.67,37.33,54.91,11.67,heating,0,23.29
1386,24.64,62.24,32.02,10.28,8.02,2.26,87.64,100.0,26.31,cooling,0,7.0
1387,26.83,41.15,24.48,9.93,4.14,5.8,98.03,100.0,28.8,cooling,0,3.69
1388,27.39,56.85,16.31,10.66,4.17,6.49,99.44,100.0,34.49,cooling,0,3.34
1389,24.06,59.2,29.54,8.09,5.33,2.76,79.89,97.1,29.31,cooling,0,5.99
1390,22.35,64.66,29.03,9.01,4.95,4.07,87.89,100.0,26.66,cooling,0,3.89
1391,24.99,63.45,13.28,11.16,-0.91,12.07,100.0,100.0,31.18,cooling,0,-0.69
1392,22.51,62.6,24.6,8.19,0.42,7.77,100.0,100.0,30.62,cooling,0,-0.03
1393,28.38,51.92,15.33,11.31,2.94,8.37,100.0,100.0,33.21,cooling,0,2.85
1394,24.29,43.37,20.74,8.24,15.09,-6.85,37.33,65.77,14.81,heating,0,15.27
1395,23.19,55.07,19.35,11.22,6.77,4.45,92.93,100.0,25.32,cooling,0,5.06
1396,24.39,65.83,29.35,9.32,8.26,1.06,77.12,94.7,25.09,hold,0,7.8
1397,21.05,68.86,25.3,10.33,20.89,-10.56,37.33,54.91,10.15,heating,0,20.39
1398,21.87,63.59,17.11,8.48,21.1,-12.62,37.33,57.04,15.72,heating,0,20.18
1399,26.61,61.41,29.76,8.14,7.62,0.52,62.77,81.07,20.71,hold,0,7.6
1400,22.56,61.03,16.25,8.74,4.64,4.1,87.63,100.0,25.64,cooling,0,4.98
1401,21.71,53.81,26.55,8.38,2.64,5.74,93.86,100.0,28.68,cooling,0,0.75
1402,25.16,57.1,19.87,9.13,15.95,-6.83,38.19,54.91,11.88,heating,0,15.49
1403,26.57,70.99,22.48,9.94,8.28,1.66,82.84,94.51,26.9,hold,0,7.19
1404,25.56,50.82,27.56,10.24,6.73,3.51,92.25,100.0,30.76,cooling,0,6.22
1405,26.16,70.57,27.67,11.05,3.07,7.97,100.0,100.0,28.7,cooling,0,2.37
1406,22.34,55.61,32.43,10.51,3.45,7.06,100.0,100.0,34.68,cooling,0,2.52
1407,20.89,68.33,24.14,10.32,12.77,-2.45,55.14,68.44,20.75,heating,0,12.72
1408,27.26,47.24,26.41,9.53,-1.22,10.74,100.0,100.0,29.25,cooling,0,-0.83
1409,23.29,62.62,22.06,9.77,18.54,-8.76,37.33,58.04,12.34,heating,0,19.59
1410,23.44,52.41,25.68,9.54,5.47,4.07,95.31,100.0,33.02,cooling,0,4.5
1411,26.89,47.17,27.19,11.26,8.75,2.5,81.65,100.0,27.96,cooling,0,7.39
1412,25.2,59.79,24.05,8.79,-1.4,10.2,100.0,100.0,30.33,cooling,0,-1.59
1413,24.98,65.89,14.09,7.89,9.92,-2.03,55.71,69.36,19.34,heating,0,10.47
1414,28.71,51.58,26.56,10.49,7.22,3.27,81.99,90.96,31.59,cooling,0,7.24
1415,22.59,46.53,26.75,8.68,9.6,-0.92,65.63,79.97,20.9,hold,0,10.01
1416,26.01,57.39,20.65,11.45,22.61,-11.16,37.33,54.91,10.93,heating,0,22.2
1417,24.11,57.42,17.12,11.32,11.55,-0.23,67.13,82.75,21.48,hold,0,10.82
1418,24.58,62.33,33.24,8.18,3.24,4.94,83.45,98.72,26.53,cooling,0,2.89
1419,27.32,65.43,27.49,8.3,3.95,4.35,90.8,100.0,27.19,cooling,0,3.34
1420,25.1,57.64,23.28,9.86,15.12,-5.26,42.93,59.5,14.76,heating,0,15.22
1421,25.16,72.42,17.98,10.32,21.13,-10.81,37.33,54.91,10.15,heating,0,21.33
1422,26.33,59.83,19.82,8.98,12.44,-3.47,49.54,65.77,14.53,heating,0,12.75
1423,23.19,55.43,32.23,10.75,15.92,-5.17,45.25,58.93,16.09,heating,0,15.87
1424,22.16,45.66,25.42,10.26,15.24,-4.98,45.42,61.02,11.12,heating,0,15.05
1425,21.71,56.07,21.4,9.18,22.16,-12.99,37.33,55.2,14.01,heating,0,22.18
1426,19.7,55.5,27.6,7.97,-6.64,14.61,100.0,100.0,26.98,cooling,0,-8.09
1427,28.47,65.51,19.86,10.89,15.73,-4.85,43.61,57.76,10.62,heating,0,15.66
1428,21.59,61.67,33.38,8.73,18.44,-9.71,37.33,54.91,11.2,heating,0,18.16
1429,23.51,49.0,32.52,11.22,-1.42,12.64,100.0,100.0,31.57,cooling,0,-1.81
1430,23.39,59.43,21.9,9.56,2.46,7.1,100.0,100.0,33.65,cooling,0,1.83
1431,24.66,63.28,20.95,10.19,2.76,7.43,100.0,100.0,31.12,cooling,0,2.41
1432,25.77,69.9,9.33,11.38,3.8,7.58,100.0,100.0,30.51,cooling,0,2.95
1433,25.87,64.95,15.97,11.34,5.91,5.43,99.78,100.0,32.09,cooling,0,5.88
1434,22.72,63.97,16.8,9.36,12.1,-2.74,60.94,79.21,17.54,heating,0,11.94
1435,23.63,58.56,25.41,8.71,17.43,-8.72,37.33,54.91,12.48,heating,0,17.26
